"sid","trialNum","category","storyidx","nextCategory","nextData","nextDataRel","categoryRepetition","storyRepetition"
473,5,"Median",9,"Median","modified","related",TRUE,TRUE
473,6,"Median",9,"Median","random","unrelated",TRUE,FALSE
473,7,"Median",2,"Median","modified","related",TRUE,TRUE
473,8,"Median",27,"Median","modified","related",TRUE,TRUE
473,9,"Median",27,"Median","modified","related",TRUE,TRUE
473,10,"Median",27,"Mode","identical","related",FALSE,TRUE
473,11,"Mode",27,"Mode","random","unrelated",TRUE,FALSE
473,12,"Mode",17,"Mode","modified","related",TRUE,TRUE
473,13,"Mode",17,"Mode","modified","related",TRUE,TRUE
473,14,"Mode",17,"Mode","modified","related",TRUE,TRUE
473,15,"Mode",17,"Mode","random","unrelated",TRUE,FALSE
473,16,"Mode",29,NA,NA,NA,NA,NA
478,0,"Mean",3,"Median","random","unrelated",FALSE,FALSE
478,1,"Median",26,"Median","modified","related",TRUE,TRUE
478,2,"Median",26,"Median","random","unrelated",TRUE,FALSE
478,3,"Median",25,"Mode","identical","related",FALSE,TRUE
478,4,"Mode",25,"Mode","random","unrelated",TRUE,FALSE
478,5,"Mode",22,"Mode","random","unrelated",TRUE,FALSE
478,6,"Mode",19,"Mode","random","unrelated",TRUE,FALSE
478,7,"Mode",30,"Mode","random","unrelated",TRUE,FALSE
478,8,"Mode",15,"Median","random","unrelated",FALSE,FALSE
478,9,"Median",11,"Median","modified","related",TRUE,TRUE
478,10,"Median",11,"Mean","random","unrelated",FALSE,FALSE
478,11,"Mean",23,"Mean","modified","related",TRUE,TRUE
478,12,"Mean",23,"Mean","modified","related",TRUE,TRUE
478,13,"Mean",23,"Mean","modified","related",TRUE,TRUE
478,14,"Mean",23,NA,NA,NA,NA,NA
501,0,"Mean",19,"Mode","random","unrelated",FALSE,FALSE
501,1,"Mode",8,"Mode","modified","related",TRUE,TRUE
501,2,"Mode",8,"Median","random","unrelated",FALSE,FALSE
501,3,"Median",12,"Median","modified","related",TRUE,TRUE
501,4,"Median",12,"Median","modified","related",TRUE,TRUE
501,5,"Median",12,"Median","random","unrelated",TRUE,FALSE
501,6,"Median",16,"Median","random","unrelated",TRUE,FALSE
501,7,"Median",24,"Mode","identical","related",FALSE,TRUE
501,8,"Mode",24,"Mode","random","unrelated",TRUE,FALSE
501,9,"Mode",4,"Mean","identical","related",FALSE,TRUE
501,10,"Mean",4,"Mean","random","unrelated",TRUE,FALSE
501,11,"Mean",31,"Mean","modified","related",TRUE,TRUE
501,12,"Mean",31,"Mean","modified","related",TRUE,TRUE
501,13,"Mean",31,"Mean","modified","related",TRUE,TRUE
501,14,"Mean",31,"Mode","random","unrelated",FALSE,FALSE
501,15,"Mode",26,NA,NA,NA,NA,NA
503,0,"Mean",24,"Median","identical","related",FALSE,TRUE
503,1,"Median",24,"Mean","modified","related",FALSE,TRUE
503,2,"Mean",24,"Mean","modified","related",TRUE,TRUE
503,3,"Mean",24,"Mean","modified","related",TRUE,TRUE
503,4,"Mean",24,"Mean","random","unrelated",TRUE,FALSE
503,5,"Mean",27,"Mean","modified","related",TRUE,TRUE
503,6,"Mean",27,"Median","identical","related",FALSE,TRUE
503,7,"Median",27,"Median","random","unrelated",TRUE,FALSE
503,8,"Median",16,"Median","modified","related",TRUE,TRUE
503,9,"Median",16,"Median","modified","related",TRUE,TRUE
503,10,"Median",16,"Mode","identical","related",FALSE,TRUE
503,11,"Mode",16,"Mode","modified","related",TRUE,TRUE
503,12,"Mode",16,"Mode","random","unrelated",TRUE,FALSE
503,13,"Mode",5,"Mode","modified","related",TRUE,TRUE
503,14,"Mode",5,"Mode","random","unrelated",TRUE,FALSE
503,15,"Mode",3,NA,NA,NA,NA,NA
508,0,"Mean",31,"Mean","modified","related",TRUE,TRUE
508,1,"Mean",31,"Mean","random","unrelated",TRUE,FALSE
508,2,"Mean",6,"Mean","modified","related",TRUE,TRUE
508,3,"Mean",6,"Mean","modified","related",TRUE,TRUE
508,4,"Mean",6,"Median","identical","related",FALSE,TRUE
508,5,"Median",6,"Median","modified","related",TRUE,TRUE
508,6,"Median",6,"Median","modified","related",TRUE,TRUE
508,7,"Median",6,"Median","random","unrelated",TRUE,FALSE
508,8,"Median",19,"Median","random","unrelated",TRUE,FALSE
508,9,"Median",32,"Median","modified","related",TRUE,TRUE
508,10,"Median",32,"Mode","identical","related",FALSE,TRUE
508,11,"Mode",32,"Mode","modified","related",TRUE,TRUE
508,12,"Mode",32,"Mode","random","unrelated",TRUE,FALSE
508,13,"Mode",21,"Mode","modified","related",TRUE,TRUE
508,14,"Mode",21,"Mode","modified","related",TRUE,TRUE
508,15,"Mode",21,NA,NA,NA,NA,NA
510,0,"Mean",11,"Mean","modified","related",TRUE,TRUE
510,1,"Mean",11,"Mean","random","unrelated",TRUE,FALSE
510,2,"Mean",14,"Mean","modified","related",TRUE,TRUE
510,3,"Mean",14,"Mean","random","unrelated",TRUE,FALSE
510,4,"Mean",18,"Median","identical","related",FALSE,TRUE
510,5,"Median",18,"Median","modified","related",TRUE,TRUE
510,6,"Median",18,"Median","random","unrelated",TRUE,FALSE
510,7,"Median",10,"Median","modified","related",TRUE,TRUE
510,8,"Median",10,"Median","random","unrelated",TRUE,FALSE
510,9,"Median",25,"Mode","identical","related",FALSE,TRUE
510,10,"Mode",25,"Mode","modified","related",TRUE,TRUE
510,11,"Mode",25,"Mode","random","unrelated",TRUE,FALSE
510,12,"Mode",30,"Mode","modified","related",TRUE,TRUE
510,13,"Mode",30,"Mode","random","unrelated",TRUE,FALSE
510,14,"Mode",21,NA,NA,NA,NA,NA
513,0,"Mean",19,"Mean","modified","related",TRUE,TRUE
513,1,"Mean",19,"Mean","modified","related",TRUE,TRUE
513,2,"Mean",19,"Mean","random","unrelated",TRUE,FALSE
513,3,"Mean",15,"Mean","modified","related",TRUE,TRUE
513,4,"Mean",15,"Median","identical","related",FALSE,TRUE
513,5,"Median",15,"Median","modified","related",TRUE,TRUE
513,6,"Median",15,"Median","random","unrelated",TRUE,FALSE
513,7,"Median",13,"Median","random","unrelated",TRUE,FALSE
513,8,"Median",24,"Median","modified","related",TRUE,TRUE
513,9,"Median",24,"Mode","random","unrelated",FALSE,FALSE
513,10,"Mode",12,"Mode","modified","related",TRUE,TRUE
513,11,"Mode",12,"Mode","modified","related",TRUE,TRUE
513,12,"Mode",12,"Mode","modified","related",TRUE,TRUE
513,13,"Mode",12,"Mode","random","unrelated",TRUE,FALSE
513,14,"Mode",2,NA,NA,NA,NA,NA
516,0,"Mean",5,"Mean","modified","related",TRUE,TRUE
516,1,"Mean",5,"Median","identical","related",FALSE,TRUE
516,2,"Median",5,"Mode","identical","related",FALSE,TRUE
516,3,"Mode",5,"Mode","modified","related",TRUE,TRUE
516,4,"Mode",5,"Mode","modified","related",TRUE,TRUE
516,5,"Mode",5,"Mode","random","unrelated",TRUE,FALSE
516,6,"Mode",4,"Mode","random","unrelated",TRUE,FALSE
516,7,"Mode",29,"Mean","random","unrelated",FALSE,FALSE
516,8,"Mean",26,"Mean","modified","related",TRUE,TRUE
516,9,"Mean",26,"Median","identical","related",FALSE,TRUE
516,10,"Median",26,"Median","random","unrelated",TRUE,FALSE
516,11,"Median",10,"Median","modified","related",TRUE,TRUE
516,12,"Median",10,"Median","random","unrelated",TRUE,FALSE
516,13,"Median",18,"Mean","identical","related",FALSE,TRUE
516,14,"Mean",18,"Mean","modified","related",TRUE,TRUE
516,15,"Mean",18,NA,NA,NA,NA,NA
525,0,"Mean",28,"Mean","modified","related",TRUE,TRUE
525,1,"Mean",28,"Mean","random","unrelated",TRUE,FALSE
525,2,"Mean",26,"Mean","random","unrelated",TRUE,FALSE
525,3,"Mean",19,"Mean","random","unrelated",TRUE,FALSE
525,4,"Mean",13,"Mean","random","unrelated",TRUE,FALSE
525,5,"Mean",12,"Median","identical","related",FALSE,TRUE
525,6,"Median",12,"Median","modified","related",TRUE,TRUE
525,7,"Median",12,"Median","modified","related",TRUE,TRUE
525,8,"Median",12,"Median","modified","related",TRUE,TRUE
525,9,"Median",12,"Median","modified","related",TRUE,TRUE
525,10,"Median",12,"Mode","identical","related",FALSE,TRUE
525,11,"Mode",12,"Mode","random","unrelated",TRUE,FALSE
525,12,"Mode",16,"Mode","random","unrelated",TRUE,FALSE
525,13,"Mode",15,"Mode","random","unrelated",TRUE,FALSE
525,14,"Mode",22,"Mode","random","unrelated",TRUE,FALSE
525,15,"Mode",29,"Mode","modified","related",TRUE,TRUE
525,16,"Mode",29,NA,NA,NA,NA,NA
528,0,"Mean",24,"Mean","modified","related",TRUE,TRUE
528,1,"Mean",24,"Mean","modified","related",TRUE,TRUE
528,2,"Mean",24,"Mean","modified","related",TRUE,TRUE
528,3,"Mean",24,"Mean","random","unrelated",TRUE,FALSE
528,4,"Mean",5,"Median","identical","related",FALSE,TRUE
528,5,"Median",5,"Median","random","unrelated",TRUE,FALSE
528,6,"Median",22,"Median","random","unrelated",TRUE,FALSE
528,7,"Median",2,"Median","random","unrelated",TRUE,FALSE
528,8,"Median",18,"Median","modified","related",TRUE,TRUE
528,9,"Median",18,"Median","random","unrelated",TRUE,FALSE
528,10,"Median",8,"Mode","identical","related",FALSE,TRUE
528,11,"Mode",8,"Mode","random","unrelated",TRUE,FALSE
528,12,"Mode",25,"Mode","random","unrelated",TRUE,FALSE
528,13,"Mode",30,"Mode","modified","related",TRUE,TRUE
528,14,"Mode",30,"Mode","modified","related",TRUE,TRUE
528,15,"Mode",30,"Mode","random","unrelated",TRUE,FALSE
528,16,"Mode",26,NA,NA,NA,NA,NA
540,0,"Mean",11,"Mean","modified","related",TRUE,TRUE
540,1,"Mean",11,"Mean","random","unrelated",TRUE,FALSE
540,2,"Mean",4,"Mean","modified","related",TRUE,TRUE
540,3,"Mean",4,"Mean","random","unrelated",TRUE,FALSE
540,4,"Mean",22,"Median","identical","related",FALSE,TRUE
540,5,"Median",22,"Median","modified","related",TRUE,TRUE
540,6,"Median",22,"Median","random","unrelated",TRUE,FALSE
540,7,"Median",1,"Median","modified","related",TRUE,TRUE
540,8,"Median",1,"Median","random","unrelated",TRUE,FALSE
540,9,"Median",6,"Median","random","unrelated",TRUE,FALSE
540,10,"Median",32,"Mode","identical","related",FALSE,TRUE
540,11,"Mode",32,"Mode","modified","related",TRUE,TRUE
540,12,"Mode",32,"Mode","random","unrelated",TRUE,FALSE
540,13,"Mode",9,"Mode","modified","related",TRUE,TRUE
540,14,"Mode",9,"Mode","random","unrelated",TRUE,FALSE
540,15,"Mode",24,NA,NA,NA,NA,NA
553,0,"Mean",26,"Mean","modified","related",TRUE,TRUE
553,1,"Mean",26,"Mode","identical","related",FALSE,TRUE
553,2,"Mode",26,"Mode","modified","related",TRUE,TRUE
553,3,"Mode",26,"Mode","modified","related",TRUE,TRUE
553,4,"Mode",26,"Mode","random","unrelated",TRUE,FALSE
553,5,"Mode",6,"Median","identical","related",FALSE,TRUE
553,6,"Median",6,"Median","random","unrelated",TRUE,FALSE
553,7,"Median",2,"Mode","identical","related",FALSE,TRUE
553,8,"Mode",2,"Mean","identical","related",FALSE,TRUE
553,9,"Mean",2,"Mean","random","unrelated",TRUE,FALSE
553,10,"Mean",23,"Mean","random","unrelated",TRUE,FALSE
553,11,"Mean",5,"Median","identical","related",FALSE,TRUE
553,12,"Median",5,"Median","modified","related",TRUE,TRUE
553,13,"Median",5,"Median","modified","related",TRUE,TRUE
553,14,"Median",5,NA,NA,NA,NA,NA
585,0,"Mean",12,"Mean","modified","related",TRUE,TRUE
585,1,"Mean",12,"Mean","random","unrelated",TRUE,FALSE
585,2,"Mean",13,"Mean","modified","related",TRUE,TRUE
585,3,"Mean",13,"Mean","modified","related",TRUE,TRUE
585,4,"Mean",13,"Mean","modified","related",TRUE,TRUE
585,5,"Mean",13,"Mean","modified","related",TRUE,TRUE
585,6,"Mean",13,"Median","identical","related",FALSE,TRUE
585,7,"Median",13,"Median","modified","related",TRUE,TRUE
585,8,"Median",13,"Median","modified","related",TRUE,TRUE
585,9,"Median",13,"Median","random","unrelated",TRUE,FALSE
585,10,"Median",14,"Median","random","unrelated",TRUE,FALSE
585,11,"Median",29,"Median","random","unrelated",TRUE,FALSE
585,12,"Median",10,"Mode","identical","related",FALSE,TRUE
585,13,"Mode",10,"Mode","modified","related",TRUE,TRUE
585,14,"Mode",10,"Mode","modified","related",TRUE,TRUE
585,15,"Mode",10,"Mode","modified","related",TRUE,TRUE
585,16,"Mode",10,"Mode","random","unrelated",TRUE,FALSE
585,17,"Mode",25,"Mode","modified","related",TRUE,TRUE
585,18,"Mode",25,NA,NA,NA,NA,NA
586,0,"Mean",8,"Mean","modified","related",TRUE,TRUE
586,1,"Mean",8,"Mean","random","unrelated",TRUE,FALSE
586,2,"Mean",20,"Mean","random","unrelated",TRUE,FALSE
586,3,"Mean",30,"Mean","random","unrelated",TRUE,FALSE
586,4,"Mean",1,"Mean","modified","related",TRUE,TRUE
586,5,"Mean",1,"Mean","modified","related",TRUE,TRUE
586,6,"Mean",1,"Median","identical","related",FALSE,TRUE
586,7,"Median",1,"Median","modified","related",TRUE,TRUE
586,8,"Median",1,"Median","modified","related",TRUE,TRUE
586,9,"Median",1,"Median","modified","related",TRUE,TRUE
586,10,"Median",1,"Median","random","unrelated",TRUE,FALSE
586,11,"Median",11,"Median","random","unrelated",TRUE,FALSE
586,12,"Median",19,"Mode","identical","related",FALSE,TRUE
586,13,"Mode",19,"Mode","random","unrelated",TRUE,FALSE
586,14,"Mode",25,"Mode","random","unrelated",TRUE,FALSE
586,15,"Mode",2,"Mode","random","unrelated",TRUE,FALSE
586,16,"Mode",23,"Mode","modified","related",TRUE,TRUE
586,17,"Mode",23,"Mode","random","unrelated",TRUE,FALSE
586,18,"Mode",13,"Mode","random","unrelated",TRUE,FALSE
586,19,"Mode",3,NA,NA,NA,NA,NA
587,0,"Mean",29,"Mean","random","unrelated",TRUE,FALSE
587,1,"Mean",27,"Mean","modified","related",TRUE,TRUE
587,2,"Mean",27,"Mean","random","unrelated",TRUE,FALSE
587,3,"Mean",13,"Mean","modified","related",TRUE,TRUE
587,4,"Mean",13,"Mean","modified","related",TRUE,TRUE
587,5,"Mean",13,"Median","random","unrelated",FALSE,FALSE
587,6,"Median",20,"Median","modified","related",TRUE,TRUE
587,7,"Median",20,"Median","random","unrelated",TRUE,FALSE
587,8,"Median",12,"Median","modified","related",TRUE,TRUE
587,9,"Median",12,"Median","modified","related",TRUE,TRUE
587,10,"Median",12,"Mode","identical","related",FALSE,TRUE
587,11,"Mode",12,"Mode","random","unrelated",TRUE,FALSE
587,12,"Mode",15,"Mode","modified","related",TRUE,TRUE
587,13,"Mode",15,"Mode","modified","related",TRUE,TRUE
587,14,"Mode",15,"Mode","modified","related",TRUE,TRUE
587,15,"Mode",15,NA,NA,NA,NA,NA
597,0,"Mean",23,"Mean","modified","related",TRUE,TRUE
597,1,"Mean",23,"Mean","random","unrelated",TRUE,FALSE
597,2,"Mean",21,"Mean","modified","related",TRUE,TRUE
597,3,"Mean",21,"Mean","random","unrelated",TRUE,FALSE
597,4,"Mean",26,"Median","identical","related",FALSE,TRUE
597,5,"Median",26,"Median","modified","related",TRUE,TRUE
597,6,"Median",26,"Median","random","unrelated",TRUE,FALSE
597,7,"Median",29,"Median","modified","related",TRUE,TRUE
597,8,"Median",29,"Median","random","unrelated",TRUE,FALSE
597,9,"Median",3,"Mode","identical","related",FALSE,TRUE
597,10,"Mode",3,"Mode","modified","related",TRUE,TRUE
597,11,"Mode",3,"Mode","random","unrelated",TRUE,FALSE
597,12,"Mode",16,"Mode","modified","related",TRUE,TRUE
597,13,"Mode",16,"Mode","random","unrelated",TRUE,FALSE
597,14,"Mode",32,NA,NA,NA,NA,NA
598,0,"Mean",1,"Mean","modified","related",TRUE,TRUE
598,1,"Mean",1,"Mean","modified","related",TRUE,TRUE
598,2,"Mean",1,"Mean","modified","related",TRUE,TRUE
598,3,"Mean",1,"Mean","random","unrelated",TRUE,FALSE
598,4,"Mean",11,"Median","identical","related",FALSE,TRUE
598,5,"Median",11,"Median","random","unrelated",TRUE,FALSE
598,6,"Median",13,"Median","modified","related",TRUE,TRUE
598,7,"Median",13,"Median","modified","related",TRUE,TRUE
598,8,"Median",13,"Median","modified","related",TRUE,TRUE
598,9,"Median",13,"Mode","identical","related",FALSE,TRUE
598,10,"Mode",13,"Mode","modified","related",TRUE,TRUE
598,11,"Mode",13,"Mode","random","unrelated",TRUE,FALSE
598,12,"Mode",2,"Mode","random","unrelated",TRUE,FALSE
598,13,"Mode",10,"Mode","modified","related",TRUE,TRUE
598,14,"Mode",10,"Mode","modified","related",TRUE,TRUE
598,15,"Mode",10,NA,NA,NA,NA,NA
604,0,"Mean",29,"Mode","identical","related",FALSE,TRUE
604,1,"Mode",29,"Mode","random","unrelated",TRUE,FALSE
604,2,"Mode",19,"Mode","modified","related",TRUE,TRUE
604,3,"Mode",19,"Mode","random","unrelated",TRUE,FALSE
604,4,"Mode",23,"Mode","random","unrelated",TRUE,FALSE
604,5,"Mode",5,"Median","identical","related",FALSE,TRUE
604,6,"Median",5,"Median","modified","related",TRUE,TRUE
604,7,"Median",5,"Median","random","unrelated",TRUE,FALSE
604,8,"Median",26,"Median","modified","related",TRUE,TRUE
604,9,"Median",26,"Median","random","unrelated",TRUE,FALSE
604,10,"Median",21,"Mean","identical","related",FALSE,TRUE
604,11,"Mean",21,"Mean","modified","related",TRUE,TRUE
604,12,"Mean",21,"Mean","modified","related",TRUE,TRUE
604,13,"Mean",21,"Mean","modified","related",TRUE,TRUE
604,14,"Mean",21,"Mean","modified","related",TRUE,TRUE
604,15,"Mean",21,NA,NA,NA,NA,NA
608,0,"Mean",24,"Mean","modified","related",TRUE,TRUE
608,1,"Mean",24,"Mean","modified","related",TRUE,TRUE
608,2,"Mean",24,"Mean","modified","related",TRUE,TRUE
608,3,"Mean",24,"Mean","modified","related",TRUE,TRUE
608,4,"Mean",24,"Mean","modified","related",TRUE,TRUE
608,5,"Mean",24,"Mean","random","unrelated",TRUE,FALSE
608,6,"Mean",5,"Mean","random","unrelated",TRUE,FALSE
608,7,"Mean",1,"Mean","random","unrelated",TRUE,FALSE
608,8,"Mean",21,"Mean","random","unrelated",TRUE,FALSE
608,9,"Mean",26,"Median","identical","related",FALSE,TRUE
608,10,"Median",26,"Median","modified","related",TRUE,TRUE
608,11,"Median",26,"Median","modified","related",TRUE,TRUE
608,12,"Median",26,"Median","random","unrelated",TRUE,FALSE
608,13,"Median",7,"Median","random","unrelated",TRUE,FALSE
608,14,"Median",16,"Median","modified","related",TRUE,TRUE
608,15,"Median",16,"Mode","identical","related",FALSE,TRUE
608,16,"Mode",16,"Mode","modified","related",TRUE,TRUE
608,17,"Mode",16,"Mode","modified","related",TRUE,TRUE
608,18,"Mode",16,"Mode","random","unrelated",TRUE,FALSE
608,19,"Mode",13,"Mode","random","unrelated",TRUE,FALSE
608,20,"Mode",28,"Mode","random","unrelated",TRUE,FALSE
608,21,"Mode",18,NA,NA,NA,NA,NA
631,0,"Mean",23,"Mean","modified","related",TRUE,TRUE
631,1,"Mean",23,"Mean","random","unrelated",TRUE,FALSE
631,2,"Mean",2,"Mean","modified","related",TRUE,TRUE
631,3,"Mean",2,"Mean","random","unrelated",TRUE,FALSE
631,4,"Mean",1,"Median","identical","related",FALSE,TRUE
631,5,"Median",1,"Median","modified","related",TRUE,TRUE
631,6,"Median",1,"Median","modified","related",TRUE,TRUE
631,7,"Median",1,"Median","random","unrelated",TRUE,FALSE
631,8,"Median",30,"Median","modified","related",TRUE,TRUE
631,9,"Median",30,"Median","modified","related",TRUE,TRUE
631,10,"Median",30,"Median","modified","related",TRUE,TRUE
631,11,"Median",30,"Mode","random","unrelated",FALSE,FALSE
631,12,"Mode",10,"Mode","modified","related",TRUE,TRUE
631,13,"Mode",10,"Mode","modified","related",TRUE,TRUE
631,14,"Mode",10,"Mode","random","unrelated",TRUE,FALSE
631,15,"Mode",25,"Mode","modified","related",TRUE,TRUE
631,16,"Mode",25,NA,NA,NA,NA,NA
638,0,"Mean",11,"Mean","modified","related",TRUE,TRUE
638,1,"Mean",11,"Mean","modified","related",TRUE,TRUE
638,2,"Mean",11,"Mean","modified","related",TRUE,TRUE
638,3,"Mean",11,"Mean","modified","related",TRUE,TRUE
638,4,"Mean",11,"Mean","modified","related",TRUE,TRUE
638,5,"Mean",11,"Median","identical","related",FALSE,TRUE
638,6,"Median",11,"Median","modified","related",TRUE,TRUE
638,7,"Median",11,"Median","modified","related",TRUE,TRUE
638,8,"Median",11,"Median","modified","related",TRUE,TRUE
638,9,"Median",11,"Median","modified","related",TRUE,TRUE
638,10,"Median",11,"Median","modified","related",TRUE,TRUE
638,11,"Median",11,"Mode","identical","related",FALSE,TRUE
638,12,"Mode",11,"Mode","random","unrelated",TRUE,FALSE
638,13,"Mode",5,"Mode","random","unrelated",TRUE,FALSE
638,14,"Mode",6,"Mode","random","unrelated",TRUE,FALSE
638,15,"Mode",18,"Mode","random","unrelated",TRUE,FALSE
638,16,"Mode",21,"Mode","random","unrelated",TRUE,FALSE
638,17,"Mode",1,"Mode","random","unrelated",TRUE,FALSE
638,18,"Mode",14,NA,NA,NA,NA,NA
655,0,"Mean",10,"Mean","modified","related",TRUE,TRUE
655,1,"Mean",10,"Mean","modified","related",TRUE,TRUE
655,2,"Mean",10,"Mean","modified","related",TRUE,TRUE
655,3,"Mean",10,"Mean","modified","related",TRUE,TRUE
655,4,"Mean",10,"Mean","modified","related",TRUE,TRUE
655,5,"Mean",10,"Median","identical","related",FALSE,TRUE
655,6,"Median",10,"Median","random","unrelated",TRUE,FALSE
655,7,"Median",8,"Median","modified","related",TRUE,TRUE
655,8,"Median",8,"Median","random","unrelated",TRUE,FALSE
655,9,"Median",4,"Median","modified","related",TRUE,TRUE
655,10,"Median",4,"Median","modified","related",TRUE,TRUE
655,11,"Median",4,"Median","modified","related",TRUE,TRUE
655,12,"Median",4,"Mode","identical","related",FALSE,TRUE
655,13,"Mode",4,"Mode","modified","related",TRUE,TRUE
655,14,"Mode",4,"Mode","random","unrelated",TRUE,FALSE
655,15,"Mode",27,"Mode","modified","related",TRUE,TRUE
655,16,"Mode",27,"Mode","random","unrelated",TRUE,FALSE
655,17,"Mode",20,NA,NA,NA,NA,NA
662,0,"Mean",21,"Mean","modified","related",TRUE,TRUE
662,1,"Mean",21,"Mean","random","unrelated",TRUE,FALSE
662,2,"Mean",32,"Median","identical","related",FALSE,TRUE
662,3,"Median",32,"Mean","random","unrelated",FALSE,FALSE
662,4,"Mean",30,"Mean","random","unrelated",TRUE,FALSE
662,5,"Mean",24,"Median","identical","related",FALSE,TRUE
662,6,"Median",24,"Median","modified","related",TRUE,TRUE
662,7,"Median",24,"Median","modified","related",TRUE,TRUE
662,8,"Median",24,"Median","modified","related",TRUE,TRUE
662,9,"Median",24,"Mode","identical","related",FALSE,TRUE
662,10,"Mode",24,"Mode","modified","related",TRUE,TRUE
662,11,"Mode",24,"Mode","modified","related",TRUE,TRUE
662,12,"Mode",24,"Mode","modified","related",TRUE,TRUE
662,13,"Mode",24,"Mode","random","unrelated",TRUE,FALSE
662,14,"Mode",19,"Mode","random","unrelated",TRUE,FALSE
662,15,"Mode",15,NA,NA,NA,NA,NA
671,0,"Mean",9,"Median","identical","related",FALSE,TRUE
671,1,"Median",9,"Mode","identical","related",FALSE,TRUE
671,2,"Mode",9,"Mean","modified","related",FALSE,TRUE
671,3,"Mean",9,"Mean","random","unrelated",TRUE,FALSE
671,4,"Mean",6,"Mean","random","unrelated",TRUE,FALSE
671,5,"Mean",32,"Mean","random","unrelated",TRUE,FALSE
671,6,"Mean",23,"Median","identical","related",FALSE,TRUE
671,7,"Median",23,"Median","modified","related",TRUE,TRUE
671,8,"Median",23,"Median","modified","related",TRUE,TRUE
671,9,"Median",23,"Median","modified","related",TRUE,TRUE
671,10,"Median",23,"Mode","identical","related",FALSE,TRUE
671,11,"Mode",23,"Mode","modified","related",TRUE,TRUE
671,12,"Mode",23,"Mode","random","unrelated",TRUE,FALSE
671,13,"Mode",1,"Mode","random","unrelated",TRUE,FALSE
671,14,"Mode",14,"Mode","random","unrelated",TRUE,FALSE
671,15,"Mode",24,NA,NA,NA,NA,NA
698,0,"Mean",29,"Mean","modified","related",TRUE,TRUE
698,1,"Mean",29,"Mean","random","unrelated",TRUE,FALSE
698,2,"Mean",4,"Mean","modified","related",TRUE,TRUE
698,3,"Mean",4,"Mean","random","unrelated",TRUE,FALSE
698,4,"Mean",16,"Median","identical","related",FALSE,TRUE
698,5,"Median",16,"Median","modified","related",TRUE,TRUE
698,6,"Median",16,"Median","random","unrelated",TRUE,FALSE
698,7,"Median",10,"Median","modified","related",TRUE,TRUE
698,8,"Median",10,"Median","modified","related",TRUE,TRUE
698,9,"Median",10,"Mode","identical","related",FALSE,TRUE
698,10,"Mode",10,"Mode","modified","related",TRUE,TRUE
698,11,"Mode",10,"Mode","random","unrelated",TRUE,FALSE
698,12,"Mode",17,"Mode","random","unrelated",TRUE,FALSE
698,13,"Mode",21,"Mode","random","unrelated",TRUE,FALSE
698,14,"Mode",8,NA,NA,NA,NA,NA
706,0,"Mean",1,"Mean","modified","related",TRUE,TRUE
706,1,"Mean",1,"Mean","random","unrelated",TRUE,FALSE
706,2,"Mean",31,"Mean","modified","related",TRUE,TRUE
706,3,"Mean",31,"Mean","random","unrelated",TRUE,FALSE
706,4,"Mean",18,"Median","identical","related",FALSE,TRUE
706,5,"Median",18,"Median","modified","related",TRUE,TRUE
706,6,"Median",18,"Median","modified","related",TRUE,TRUE
706,7,"Median",18,"Median","random","unrelated",TRUE,FALSE
706,8,"Median",22,"Median","modified","related",TRUE,TRUE
706,9,"Median",22,"Median","modified","related",TRUE,TRUE
706,10,"Median",22,"Mode","identical","related",FALSE,TRUE
706,11,"Mode",22,"Mode","modified","related",TRUE,TRUE
706,12,"Mode",22,"Mode","random","unrelated",TRUE,FALSE
706,13,"Mode",3,"Mode","modified","related",TRUE,TRUE
706,14,"Mode",3,"Mode","random","unrelated",TRUE,FALSE
706,15,"Mode",2,"Mean","random","unrelated",FALSE,FALSE
706,16,"Mean",24,NA,NA,NA,NA,NA
724,0,"Mean",20,"Mean","modified","related",TRUE,TRUE
724,1,"Mean",20,"Mean","modified","related",TRUE,TRUE
724,2,"Mean",20,"Mean","random","unrelated",TRUE,FALSE
724,3,"Mean",9,"Mean","modified","related",TRUE,TRUE
724,4,"Mean",9,"Mean","random","unrelated",TRUE,FALSE
724,5,"Mean",32,"Median","identical","related",FALSE,TRUE
724,6,"Median",32,"Median","modified","related",TRUE,TRUE
724,7,"Median",32,"Median","modified","related",TRUE,TRUE
724,8,"Median",32,"Median","modified","related",TRUE,TRUE
724,9,"Median",32,"Median","random","unrelated",TRUE,FALSE
724,10,"Median",21,"Mode","identical","related",FALSE,TRUE
724,11,"Mode",21,"Mode","modified","related",TRUE,TRUE
724,12,"Mode",21,"Mode","modified","related",TRUE,TRUE
724,13,"Mode",21,"Mode","modified","related",TRUE,TRUE
724,14,"Mode",21,"Mode","modified","related",TRUE,TRUE
724,15,"Mode",21,"Mode","random","unrelated",TRUE,FALSE
724,16,"Mode",26,NA,NA,NA,NA,NA
733,0,"Mean",31,"Mean","random","unrelated",TRUE,FALSE
733,1,"Mean",19,"Median","random","unrelated",FALSE,FALSE
733,2,"Median",10,"Median","modified","related",TRUE,TRUE
733,3,"Median",10,"Mean","random","unrelated",FALSE,FALSE
733,4,"Mean",8,"Mean","random","unrelated",TRUE,FALSE
733,5,"Mean",2,"Mean","random","unrelated",TRUE,FALSE
733,6,"Mean",21,"Mode","random","unrelated",FALSE,FALSE
733,7,"Mode",14,"Mode","modified","related",TRUE,TRUE
